"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","t0_Ec_1.mzML Peak area","t0_Ec_2.mzML Peak area","t0_Ec_3.mzML Peak area","t0_Ec_C.mzML Peak area","t1_Ec_1.mzML Peak area","t1_Ec_2.mzML Peak area","t1_Ec_3.mzML Peak area","t1_Ec_C.mzML Peak area","t2_Ec_1.mzML Peak area","t2_Ec_2.mzML Peak area","t2_Ec_3.mzML Peak area","t2_Ec_C.mzML Peak area","t3_Ec_1.mzML Peak area","t3_Ec_2.mzML Peak area","t3_Ec_3.mzML Peak area","t3_Ec_C.mzML Peak area","t4_Ec_1.mzML Peak area","t4_Ec_2.mzML Peak area","t4_Ec_3.mzML Peak area","t4_Ec_C.mzML Peak area","t5_Ec_1.mzML Peak area","t5_Ec_2.mzML Peak area","t5_Ec_3.mzML Peak area","t5_Ec_C.mzML Peak area","t6_Ec_1.mzML Peak area","t6_Ec_2.mzML Peak area","t6_Ec_3.mzML Peak area","t6_Ec_C.mzML Peak area","t7_Ec_1.mzML Peak area","t7_Ec_2.mzML Peak area","t7_Ec_3.mzML Peak area","t7_Ec_C.mzML Peak area","t8_Ec_1.mzML Peak area","t8_Ec_2.mzML Peak area","t8_Ec_3.mzML Peak area","t8_Ec_C.mzML Peak area","t9_Ec_1.mzML Peak area","t9_Ec_2.mzML Peak area","t9_Ec_3.mzML Peak area","t9_Ec_C.mzML Peak area"
8791,507.2720295,6.3470716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7824.183,3766,3766,3766,3830.1611,5965.419,4687.2334,3766,11164.991,8349.324,14718.796,3766,4038.4468,203685.92,8715.679,11894.497,27774.053,8455.0205,6370.5693,14830.856,16198.018,41472.797,7231.563,12319.588,16105.278,4070.2908,7504.385,14732.6455,4072.001,4822.6772,3766,4226.806,3766,10504.78,4313.802,3766,8722.783,23036.932,26035.361,3766
8792,332.2946727,6.399106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14093.825,15047.917,12751.228,3766,10859.086,13051.365,12905.525,3766,15085.225,13381.117,14443.06,3766,13343.667,14290.793,10663.609,10819.713,10909.137,11952.863,11255.158,10517.696,10344.706,9870.28,9235.498,9930.448,9810.949,8329.489,9403.084,11179.52,6816.7197,6602.851,7028.5264,6634.6084,5501.676,5687.876,3979.7832,6692.0557,3794.7065,4608.6562,3766,3766
8793,482.4563742,6.3896055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8795,731.491079,6.3999763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8797,352.8973356,6.4378786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8798,420.884745,6.4364715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8799,422.8820228,6.439524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8801,488.8722597,6.44189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8802,327.2503947,6.3953276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8803,294.9387917,6.438117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8805,443.3340707,6.357659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8807,216.9226486,6.434633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8808,687.4659819,6.41763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8810,1055.297531,6.4448175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8812,247.1664522,6.426356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8813,1110.145127,6.4021497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8816,519.3080994,6.4063945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7547.193,8041.2666,7935.696,3766,6868.8833,11230.093,9963.413,3766,22329.207,15094.172,20503.41,3766,38468.164,30320.783,60229.71,16715.918,45860.074,37790.426,34184.477,16273.617,59365.96,66609.12,47059.797,19206.908,70077.67,42236.617,46730.914,11076.5,30119.277,27429.393,8946.758,17811.432,45094.73,41812.55,39356.797,37848.055,68488.31,65753.16,76888.805,51979.754
8817,1105.658633,6.3707433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8818,357.2609049,6.42482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8819,482.4048284,6.392312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8820,282.2791427,6.408236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67292.58,71709.68,42390.55,3766,50459.55,58558.215,59361.324,3766,62939.758,59183.49,26402.826,3766,40003.664,19697.895,56364.723,43094.516,47556.055,47881.316,28930.26,45372.81,48758.53,51199.14,48890.105,26804.188,40034.8,37655.863,42577.383,36944.1,12358.315,12470.57,14917.674,12076.609,18155.393,20287.678,14574.109,12246.246,7410.677,8781.689,10455.678,9961.609
8821,614.8183992,6.471714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8822,254.2477256,6.410055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9877.945,11806.168,9345.28,3766,9012.748,9331.011,7612.135,3766,13771.664,12438.577,13115.408,3766,11160.733,20249.992,11148.798,9420.988,10509.178,9448.876,9217.412,9827.87,9922.275,11320.088,6358.003,10159.181,10570.075,9690.545,8552.1455,10187.137,8612.754,9137.842,9958.074,8085.6724,8600.742,7365.6787,6538.493,7795.3066,6447.772,7398.982,3766,5091.543
8824,392.3731861,6.4015303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8825,410.8560156,6.441947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8826,406.3889475,6.406746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8828,1088.163737,6.406752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8829,397.3574756,6.419269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,78443.586,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,7543.018,16967.455,3766,3766,151608.97,167172.38,240747.88,146297.61,183691.88,293078.9,142592.08,82390.54,332378.38,325635.44,260069.69,19862.107
8830,270.2789778,6.415285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199171.19,220399.16,190932.44,3766,209128.62,210842.19,197330.33,3766,224073.12,240380.52,245025.23,3766,182202.81,225758.53,202012.55,197720.3,222410.31,209212.27,210653.16,172356.6,196018.84,206303.84,152315.25,166684.19,196513.77,174596.03,156009.73,153969.39,143146.6,140080.53,154464.64,130900.17,110186.94,119757.07,103105.625,118367.336,86724.266,105903.48,77387.72,81338.44
8832,569.3844637,6.414199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8833,816.6314819,6.3440094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65348.594,38053.32,36543.863,8548.55,9256.922,7597.5454,7515.853,3766,5543.7266,4916.455,4598.6094,3766,3886.5015,4047.0977,4029.6943,3766,4009.6328,3766,4206.4316,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8834,427.339203,6.4114447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8837,600.4247882,6.41958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140789.12,133257.9,125216.234,3766,107226.05,107564.484,100024.96,3766,135038.92,66641.65,120889.625,3766,104850.25,161708.75,106562.48,97215.266,93924.28,89971.29,94611.86,48960.86,80217.57,86362.56,62305.516,79206.59,79316.83,54708.23,56942.137,94249.336,49857.637,45228.316,47135.227,45052.414,44143.19,43188.137,31593.355,42567.76,30193.66,35010.07,28151.658,25979.584
8839,682.8057815,6.4751587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30742.05,36579.938,36033.37,24844.059,39237.25,32348.71,47453.9,20641.027,36200.54,48319.863,12393.717,10719.731,75653.28,21398.365,44169.16,10886.603,39483.37,31245.67,43070.805,41138.3,25816.98,32848.125,56461.785,39515.418,31056.193,38523.22,79894.93,28033.928,43197.46,45077.38,45376.14,42723.113,40514.613,36118.61,74858.19,28029.275,27262.523,33819.17,23994.11,41867.887
8840,298.3103068,6.4208894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463184.1,513357.62,444232.34,3766,492438.28,514014.6,473368.84,3766,624337.9,599354.5,623836.2,3766,504961.7,479251.38,520119.62,514113.4,516405.03,518049.78,520018.2,455432.94,468937.56,492412.75,419114.56,477698.3,504518.72,422174.44,404027.62,488241.78,255042.61,270192.97,258676.03,253377.56,194067.53,214489.55,201271.28,195693.9,149267.67,168689.48,145002.61,137561.08
8841,280.2634306,6.421448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31334.754,30417.178,40588.227,3766,39269.84,44650.977,26643.51,3766,55113.723,53582.24,63880.14,3766,38909.44,66303.055,41419.09,45732.105,42403.855,36630.965,27477.8,38887.49,34981.125,33512.19,20434.883,41655.797,38811.473,25203.9,23105.41,44257.15,28164.865,19771.717,23255.676,17725.783,15348.34,17559.463,14079.654,11387.167,3766,14089.593,3766,3766
8843,750.7931097,6.475416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8844,896.7971022,6.478919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8846,501.3763058,6.39056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8848,1094.669646,6.4237213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8849,1099.153667,6.4208326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8850,1072.687547,6.4186788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8852,1050.705947,6.4261255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8853,530.3756808,6.4265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111307.55,93974.375,95236.19,22995.021,91018.05,85410.21,80452.63,18260.947,84297.336,95078.58,84311.01,19763.068,53417.926,70030.82,81942.67,85794.16,70465.8,62987.637,66013.22,83459.234,53387.67,71344.57,48121.992,55325.23,62303.41,38214.965,40926.7,62380.664,50764.145,42630.72,45484.74,44438.465,41806.61,43621.527,43114.285,48777.043,38900.52,42133.195,35609.367,39666.754
8854,754.6176072,6.375551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8855,768.6338363,6.369344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73216.195,100846.76,91833.64,66041.75,8541.654,19654.262,6413.742,9995.929,10072.467,5443.3667,3766,3766,3766,3766,3910.8203,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8856,726.5868539,6.3898473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51854.355,45444.992,27150.62,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8859,531.3851945,6.424109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8860,1087.660912,6.419954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8861,1088.661638,6.3805437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8862,1098.653272,6.4080305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8863,974.8133014,6.473741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8864,1116.650952,6.4231625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8865,383.3128626,6.4246764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8866,1138.616833,6.4247704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8867,549.3186397,6.3949313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32802.965,21989.086,31196.607,3766,26602.576,17021.979,46129.32,3766,33189.97,51102.008,27512.855,3766,49060.4,85673.88,99846.97,69662.78,94885,87202.54,46898.27,41324.42,77714.52,46366.25,60833.527,42072.605,46497.703,32883.06,41672.633,52875.805,29393.791,29948.902,28356.945,22487.373,25308.83,46409.137,20298.783,23107.133,20117.107,20572.336,15006.662,16811.654
8868,1109.6425,6.4086776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8871,1123.794794,6.39714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8876,512.4760156,6.443545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8878,1058.671456,6.4329143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8880,780.6341433,6.4050736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8882,1036.690118,6.435533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8883,1109.77934,6.436386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8886,656.5163631,6.436968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8887,794.6501316,6.4058657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8888,1080.65363,6.437145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8891,1082.659305,6.4319954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8892,339.286884,6.43844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8893,588.4163514,6.493933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8894,1102.635437,6.4390473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8895,518.8481779,6.4356318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8898,1091.645052,6.4394407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8901,425.4109579,6.409675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
8902,1170.621667,6.4406295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766
